Title,Publication Year,Cover URL
Uncanny X-Men (1963) #376,2000,http://i.annihil.us/u/prod/marvel/i/mg/6/30/59161afbe2408.jpg
Earth X (1999) #10,2000,http://i.annihil.us/u/prod/marvel/i/mg/7/80/5a96f56ce5578.jpg
Avengers (1998) #23,1999,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/58595a969a983.jpg
Thor (1998) #18,1999,http://i.annihil.us/u/prod/marvel/i/mg/3/40/59c4026b0387b.jpg
Thor Visionaries: Walter Simonson Vol. I (Trade Paperback),1999,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4bc6689a1b915.jpg
Thor Vol. I: Death of Odin (Trade Paperback),1999,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4bc668958b609.jpg
Thor Vol. II: Lord of Asgard (Trade Paperback),1999,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4bc66890dbe04.jpg
Iron Man (1998) #22,1999,http://i.annihil.us/u/prod/marvel/i/mg/c/80/5a5f627c5fcd2.jpg
Peter Parker: Spider-Man (1999) #11,1999,http://i.annihil.us/u/prod/marvel/i/mg/6/90/58239464b1ebe.jpg
Avengers (1998) #22,1999,http://i.annihil.us/u/prod/marvel/i/mg/1/70/585959e0b9571.jpg
Thor (1998) #17,1999,http://i.annihil.us/u/prod/marvel/i/mg/c/60/59c3fceb1a276.jpg
Earth X (1999) #8,1999,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5a95b3f525003.jpg
Earth X (1999) #7,1999,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5a95b41d94ae9.jpg
Thor (1998) #16,1999,http://i.annihil.us/u/prod/marvel/i/mg/f/00/59c3e3aa33fcb.jpg
Avengers (1998) #21,1999,http://i.annihil.us/u/prod/marvel/i/mg/e/90/58595924577e1.jpg
Contest of Champions II (1999) #3,1999,http://i.annihil.us/u/prod/marvel/i/mg/6/00/50b3c751b2c95.jpg
Avengers (1998) #20,1999,http://i.annihil.us/u/prod/marvel/i/mg/9/00/58540da5bdc24.jpg
Earth X (1999) #6,1999,http://i.annihil.us/u/prod/marvel/i/mg/0/03/5a95b44154331.jpg
Avengers Forever (1998) #9,1999,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/60d5e4168fb92.jpg
Earth X (1999) #5,1999,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/5a95b41b10c9a.jpg
Avengers (1998) #19,1999,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/58540cc26f8fc.jpg
Uncanny X-Men (1963) #370,1999,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5919cd6e67713.jpg
Avengers (1998) #18,1999,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/58540c0d30e50.jpg
Earth X (1999) #3,1999,http://i.annihil.us/u/prod/marvel/i/mg/4/a0/5a95b398588c7.jpg
X-Men (1991) #89,1999,http://i.annihil.us/u/prod/marvel/i/mg/c/80/5b9bdb1c5187f.jpg
Cable (1993) #68,1999,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/5a4fbb18a9ad0.jpg
Avengers (1998) #17,1999,http://i.annihil.us/u/prod/marvel/i/mg/d/b0/58540b4938028.jpg
Avengers (1998) #16,1999,http://i.annihil.us/u/prod/marvel/i/mg/6/50/58540aa9db571.jpg
Avengers Forever (1998) #6,1999,http://i.annihil.us/u/prod/marvel/i/mg/9/70/60d5e4d9e170d.jpg
Avengers (1998) #15,1999,http://i.annihil.us/u/prod/marvel/i/mg/3/30/585409c0c1d35.jpg
Captain America (1998) #16,1999,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4e84c239b41af.jpg
Avengers (1998) #14,1999,http://i.annihil.us/u/prod/marvel/i/mg/e/40/5854091682a99.jpg
Thor Annual (1999) #1,1999,http://i.annihil.us/u/prod/marvel/i/mg/e/03/5c93b84702666.jpg
Thor (1998) #8,1999,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/59c558fa2da38.jpg
Avengers (1998) #13,1999,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5854082d3f36a.jpg
Peter Parker: Spider-Man (1999) #2,1999,http://i.annihil.us/u/prod/marvel/i/mg/a/03/58239332565ae.jpg
Avengers (1998) #11,1998,http://i.annihil.us/u/prod/marvel/i/mg/e/50/5854065669f35.jpg
Thor (1998) #5,1998,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4d24e5167cb92.jpg
Avengers (1998) #10,1998,http://i.annihil.us/u/prod/marvel/i/mg/2/03/58516c235127a.jpg
What If? (1989) #114,1998,http://i.annihil.us/u/prod/marvel/i/mg/f/80/4bb506e9d5dde.jpg
Thor (1998) #4,1998,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4d24dddd7d386.jpg
Avengers (1998) #8,1998,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/58516a9fd4ca4.jpg
Strange Tales (1998) #1,1998,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1998) #3,1998,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4d24f93bb2370.jpg
Avengers (1998) #7,1998,http://i.annihil.us/u/prod/marvel/i/mg/e/03/585169a485b34.jpg
Thor (1998) #2,1998,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/4d250589b719d.jpg
Avengers (1998) #6,1998,http://i.annihil.us/u/prod/marvel/i/mg/d/e0/5851682900f83.jpg
Captain America (1998) #7,1998,http://i.annihil.us/u/prod/marvel/i/mg/a/00/4e95c563db7b8.jpg
Thor (1998) #1,1998,http://i.annihil.us/u/prod/marvel/i/mg/9/70/59c3dade08381.jpg
Avengers (1998) #5,1998,http://i.annihil.us/u/prod/marvel/i/mg/d/03/5851677a17b82.jpg
Avengers (1998) #4,1998,http://i.annihil.us/u/prod/marvel/i/mg/4/03/5851662c4c602.jpg
Captain America (1998) #5,1998,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4e9492aeb73fb.jpg
Avengers (1998) #3,1998,http://i.annihil.us/u/prod/marvel/i/mg/a/03/585165650e5c3.jpg
What If? (1989) #107,1998,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Avengers (1998) #2,1998,http://i.annihil.us/u/prod/marvel/i/mg/d/03/585164a2178d8.jpg
Captain America (1998) #3,1998,http://i.annihil.us/u/prod/marvel/i/mg/1/50/4e9469c539434.jpg
Avengers (1998) #1,1998,http://i.annihil.us/u/prod/marvel/i/mg/6/90/594aa1f76914b.jpg
Silver Surfer/Thor Annual (1998) #1,1998,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/644a6fd919fab.jpg
Avengers (1996) #12,1997,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/58766a04db837.jpg
Iron Man (1996) #12,1997,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4f7ef7344300d.jpg
Fantastic Four (1996) #12,1997,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4bc35f498cafb.jpg
Avengers (1996) #11,1997,http://i.annihil.us/u/prod/marvel/i/mg/e/30/587668a731590.jpg
Iron Man (1996) #11,1997,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4bc351ba2e6ee.jpg
Avengers (1996) #10,1997,http://i.annihil.us/u/prod/marvel/i/mg/1/40/587666d6c2293.jpg
Avengers (1996) #9,1997,http://i.annihil.us/u/prod/marvel/i/mg/7/50/587665587cbcc.jpg
Avengers (1996) #8,1997,http://i.annihil.us/u/prod/marvel/i/mg/e/10/5876639330c92.jpg
Avengers (1996) #7,1997,http://i.annihil.us/u/prod/marvel/i/mg/3/40/646d0d80863a1.jpg
Iron Man (1996) #7,1997,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4f7ef8c422141.jpg
Avengers (1996) #6,1997,http://i.annihil.us/u/prod/marvel/i/mg/7/03/587660be12552.jpg
Iron Man (1996) #6,1997,http://i.annihil.us/u/prod/marvel/i/mg/b/40/4bc351e0af0b3.jpg
Avengers (1996) #5,1997,http://i.annihil.us/u/prod/marvel/i/mg/1/10/58765f271f371.jpg
Avengers (1996) #4,1997,http://i.annihil.us/u/prod/marvel/i/mg/a/60/58765ddd3b89d.jpg
Avengers (1996) #3,1997,http://i.annihil.us/u/prod/marvel/i/mg/7/00/58765c50c9f2d.jpg
Fantastic Four (1996) #3,1997,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4bc335d96d819.jpg
Avengers (1996) #2,1996,http://i.annihil.us/u/prod/marvel/i/mg/7/60/58765a4b98e5d.jpg
Avengers (1996) #1,1996,http://i.annihil.us/u/prod/marvel/i/mg/1/90/5876587e1359c.jpg
Journey Into Mystery (1996) #503,1996,http://i.annihil.us/u/prod/marvel/i/mg/e/80/52963982d4694.jpg
Onslaught: Marvel Universe (1996) #1,1996,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/57dae7fc9caf2.jpg
Excalibur (1988) #102,1996,http://i.annihil.us/u/prod/marvel/i/mg/6/70/55b001dd68f58.jpg
Uncanny X-Men (1963) #336,1996,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4bb587ec60861.jpg
Thor (1966) #502,1996,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4bb57f012a017.jpg
Thor: The Legend (1996) #1,1996,http://i.annihil.us/u/prod/marvel/i/mg/c/30/5b19761c3eeba.jpg
Uncanny X-Men (1963) #335,1996,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5b6864833f2af.jpg
X-Men (1991) #55,1996,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb57a282e1f0.jpg
Thor (1966) #501,1996,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/59f33a43f249d.jpg
Onslaught: X-Men  (1996) #1,1996,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb858cba0802.jpg
Thor (1966) #500,1996,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/4f1dd69773cab.jpg
Thor (1966) #499,1996,http://i.annihil.us/u/prod/marvel/i/mg/6/90/59f241c72ea47.jpg
Thor (1966) #498,1996,http://i.annihil.us/u/prod/marvel/i/mg/7/10/59f23c9176d6c.jpg
Incredible Hulk (1962) #440,1996,http://i.annihil.us/u/prod/marvel/i/mg/c/30/5382bfe8afa12.jpg
Thor (1966) #497,1996,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/50b3d831b31d5.jpg
Thor (1966) #496,1996,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4f201c6e46734.jpg
Thor (1966) #495,1996,http://i.annihil.us/u/prod/marvel/i/mg/9/50/50b3dc3e4e459.jpg
Thor (1966) #494,1996,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4bc46eaca81f2.jpg
Thor (1966) #493,1995,http://i.annihil.us/u/prod/marvel/i/mg/9/30/57fd2bc4320c9.jpg
Thor (1966) #492,1995,http://i.annihil.us/u/prod/marvel/i/mg/f/03/59f2029a64855.jpg
Last Avengers Story (1995) #1,1995,http://i.annihil.us/u/prod/marvel/i/mg/4/a0/4bb5cea2eabd5.jpg
Thor (1966) #491,1995,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/65d4d5dba7188.jpg
Thor (1966) #490,1995,http://i.annihil.us/u/prod/marvel/i/mg/6/60/59480b744aad4.jpg
Thor (1966) #489,1995,http://i.annihil.us/u/prod/marvel/i/mg/2/10/50b3dfeaac8c7.jpg
Thor (1966) #488,1995,http://i.annihil.us/u/prod/marvel/i/mg/1/00/51881e3037f97.jpg
Fantastic Four (1961) #401,1995,http://i.annihil.us/u/prod/marvel/i/mg/6/30/537a5e622f7a0.jpg
Thor (1966) #487,1995,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4f1dad5d0d494.jpg
Thor (1966) #486,1995,http://i.annihil.us/u/prod/marvel/i/mg/d/00/59f0dac88e5c6.jpg
Fantastic Four (1961) #400,1995,http://i.annihil.us/u/prod/marvel/i/mg/f/80/5acce54c6cd76.jpg
Thor (1966) #485,1995,http://i.annihil.us/u/prod/marvel/i/mg/7/20/51881ecf08e96.jpg
Thor (1966) #484,1995,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4f200e651de61.jpg
Thor (1966) #483,1995,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/5188138d7b5d1.jpg
Thor (1966) #482,1995,http://i.annihil.us/u/prod/marvel/i/mg/9/70/59f0aae2e2288.jpg
Thor (1966) #481,1994,http://i.annihil.us/u/prod/marvel/i/mg/d/a0/518812466e092.jpg
Thor (1966) #480,1994,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/50b3edc23d604.jpg
Thor (1966) #479,1994,http://i.annihil.us/u/prod/marvel/i/mg/9/90/50b3eea2899e2.jpg
Thor (1966) #478,1994,http://i.annihil.us/u/prod/marvel/i/mg/e/50/50b520cbcfad3.jpg
Thor (1966) #477,1994,http://i.annihil.us/u/prod/marvel/i/mg/2/70/50b5212b088a2.jpg
Thor (1966) #476,1994,http://i.annihil.us/u/prod/marvel/i/mg/6/60/52615ded447e1.jpg
Thor (1966) #475,1994,http://i.annihil.us/u/prod/marvel/i/mg/6/10/50b3f286444ac.jpg
Fantastic Four (1961) #388,1994,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/5ac7d3f9e5fa2.jpg
Thor (1966) #474,1994,http://i.annihil.us/u/prod/marvel/i/mg/e/90/50b3f34d3abcd.jpg
Thor (1966) #473,1994,http://i.annihil.us/u/prod/marvel/i/mg/2/90/51001b265a6c8.jpg
Thor (1966) #472,1994,http://i.annihil.us/u/prod/marvel/i/mg/9/70/50b3f83e14ee7.jpg
Warlock and the Infinity Watch (1992) #25,1994,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/5b3baf69b9c8a.jpg
Warlock Chronicles (1993) #8,1994,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/576996d9853a5.jpg
Thor (1966) #471,1994,http://i.annihil.us/u/prod/marvel/i/mg/3/40/5151c9c9514c2.jpg
Thor Annual (1966) #19,1994,http://i.annihil.us/u/prod/marvel/i/mg/7/40/64d3e09e94f84.jpg
Thor (1966) #470,1994,http://i.annihil.us/u/prod/marvel/i/mg/a/03/51812985a46e2.jpg
Silver Surfer (1987) #88,1994,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/5b33ec1d2f1ea.jpg
Incredible Hulk Annual (1976) #20,1994,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/5d4dd128aa4bd.jpg
Warlock Chronicles (1993) #6,1993,http://i.annihil.us/u/prod/marvel/i/mg/4/b0/5769976dd11f9.jpg
Warlock and the Infinity Watch (1992) #23,1993,http://i.annihil.us/u/prod/marvel/i/mg/b/10/5b3baf41a2c11.jpg
Alpha Flight (1983) #127,1993,http://i.annihil.us/u/prod/marvel/i/mg/c/60/5ff5ed13191af.jpg
Thor Corps (1993) #4,1993,http://i.annihil.us/u/prod/marvel/i/mg/7/10/5af4904d5498e.jpg
Thor (1966) #469,1993,http://i.annihil.us/u/prod/marvel/i/mg/5/40/5151bba723b13.jpg
Avengers: The Terminatrix Objective (1993) #4,1993,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/57d6bd656c4e1.jpg
Silver Surfer (1987) #87,1993,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/5b33ec2d9ff6d.jpg
Thor (1966) #468,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5180268bbce32.jpg
Avengers: The Terminatrix Objective (1993) #3,1993,http://i.annihil.us/u/prod/marvel/i/mg/4/30/57d6bc7811697.jpg
Thor Corps (1993) #3,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/5af49047f3e44.jpg
Thor (1966) #467,1993,http://i.annihil.us/u/prod/marvel/i/mg/f/00/50b3fca479dba.jpg
Avengers: The Terminatrix Objective (1993) #2,1993,http://i.annihil.us/u/prod/marvel/i/mg/9/50/57d6bb91d1b27.jpg
Marvel Super Heroes (1990) #15,1993,http://i.annihil.us/u/prod/marvel/i/mg/c/60/5b635e8b81abe.jpg
Thor (1966) #466,1993,http://i.annihil.us/u/prod/marvel/i/mg/3/90/4f6345543b28d.jpg
Thor (1966) #465,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4f6345072da9f.jpg
"Doctor Strange, Sorcerer Supreme (1988) #56",1993,http://i.annihil.us/u/prod/marvel/i/mg/7/40/5b919c4e866f3.jpg
"Doctor Strange, Sorcerer Supreme (1988) #55",1993,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5b919b26e32be.jpg
Thor (1966) #464,1993,http://i.annihil.us/u/prod/marvel/i/mg/4/80/4f58d84e28683.jpg
Thor (1966) #463,1993,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4f58d71d4f3ca.jpg
Thunderstrike (1993) #1,1993,http://i.annihil.us/u/prod/marvel/i/mg/c/70/5cd43434cfec7.jpg
Marc Spector: Moon Knight (1989) #50,1993,http://i.annihil.us/u/prod/marvel/i/mg/3/50/655e1d126653c.jpg
Thor (1966) #462,1993,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4f58d64a5ab3c.jpg
Thor (1966) #461,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4f58d5e02b377.jpg
Thor (1966) #460,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4f58d523a243b.jpg
What If? (1989) #47,1993,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #459,1993,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4f58d4a52bb80.jpg
Thor (1966) #458,1993,http://i.annihil.us/u/prod/marvel/i/mg/9/90/59ee2a4346e2e.jpg
Thor Annual (1966) #18,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/10/636a8c34f1a15.jpg
Thor (1966) #457,1993,http://i.annihil.us/u/prod/marvel/i/mg/6/03/5150b07b90589.jpg
Thor (1966) #456,1992,http://i.annihil.us/u/prod/marvel/i/mg/3/80/4f678a23f4233.jpg
Thor (1966) #455,1992,http://i.annihil.us/u/prod/marvel/i/mg/a/30/4f68b57def157.jpg
Thor (1966) #454,1992,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/4f68b5de6a069.jpg
Thor (1966) #453,1992,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4f1dc0c183d0d.jpg
Fantastic Four (1961) #370,1992,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/5294edea12aa3.jpg
Thor (1966) #452,1992,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4f58d398cad42.jpg
Fantastic Four (1961) #368,1992,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5294ee52376b7.jpg
Thor (1966) #451,1992,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4f68b64675e85.jpg
Fantastic Four (1961) #367,1992,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5294f3615edb5.jpg
Thor (1966) #450,1992,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4f2014f03b14b.jpg
What If? (1989) #39,1992,http://i.annihil.us/u/prod/marvel/i/mg/3/50/652de64353a26.jpg
Thor (1966) #449,1992,http://i.annihil.us/u/prod/marvel/i/mg/4/50/59ea429c97185.jpg
What If? (1989) #38,1992,http://i.annihil.us/u/prod/marvel/i/mg/9/60/652de642a54cf.jpg
Thor (1966) #448,1992,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/59ea3ae71ed00.jpg
Thor (1966) #447,1992,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/51acaae0199b3.jpg
Thor (1966) #446,1992,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/5a00805912c25.jpg
Thor (1966) #445,1992,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5a007d5711f75.jpg
Thor (1966) #444,1992,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/5a007c59edbbc.jpg
Thor Annual (1966) #17,1992,http://i.annihil.us/u/prod/marvel/i/mg/7/03/5845770a2a545.jpg
Thor (1966) #443,1992,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5a0079724d4e0.jpg
Captain America (1968) #396,1992,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/5294f4a65d3fe.jpg
Thor (1966) #442,1992,http://i.annihil.us/u/prod/marvel/i/mg/f/40/5a0073041173c.jpg
Thor (1966) #441,1991,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/5a00710fd4394.jpg
Thor (1966) #440,1991,http://i.annihil.us/u/prod/marvel/i/mg/1/20/5a006e4998666.jpg
"Doctor Strange, Sorcerer Supreme (1988) #35",1991,http://i.annihil.us/u/prod/marvel/i/mg/a/10/59f0f969ce02d.jpg
Thor (1966) #439,1991,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/5a006ae54a185.jpg
Thor (1966) #438,1991,http://i.annihil.us/u/prod/marvel/i/mg/9/50/59fccf10b5435.jpg
Thor (1966) #437,1991,http://i.annihil.us/u/prod/marvel/i/mg/d/00/59fccd56c86b3.jpg
"Doctor Strange, Sorcerer Supreme (1988) #33",1991,http://i.annihil.us/u/prod/marvel/i/mg/c/30/59f0fbea463b1.jpg
"Doctor Strange, Sorcerer Supreme (1988) #32",1991,http://i.annihil.us/u/prod/marvel/i/mg/9/50/59f0fbd21d355.jpg
Thor (1966) #435,1991,http://i.annihil.us/u/prod/marvel/i/mg/f/00/59fccb1d4d3c0.jpg
"Doctor Strange, Sorcerer Supreme (1988) #31",1991,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/59f0fbc3c6fd9.jpg
Marvel Super Heroes (1990) #6,1991,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #432,1991,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/59fcc7277a6aa.jpg
Marvel Fanfare (1982) #56,1991,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Marvel Super Heroes (1990) #5,1991,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #431,1991,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/59fcc311d1e22.jpg
Namor the Sub-Mariner (1990) #12,1991,http://i.annihil.us/u/prod/marvel/i/mg/e/c0/5a612f1df0bed.jpg
Thor (1966) #430,1991,http://i.annihil.us/u/prod/marvel/i/mg/3/40/514b54362fa75.jpg
Thor (1966) #429,1991,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/51f9555bc66e3.jpg
Avengers Annual (1967) #20,1991,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/5ab3f810be2b9.jpg
Thor (1966) #428,1991,http://i.annihil.us/u/prod/marvel/i/mg/6/80/51f9558ea1e22.jpg
Thor (1966) #427,1990,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/51f955c230402.jpg
"Doctor Strange, Sorcerer Supreme (1988) #23",1990,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/59f0fc3be0468.jpg
Marvel Comics Presents (1988) #63,1990,http://i.annihil.us/u/prod/marvel/i/mg/f/80/65f1bcf95bed1.jpg
What If? (1989) #19,1990,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/6527f1d92093f.jpg
"Peter Parker, the Spectacular Spider-Man (1976) #170",1990,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/5d387608c542f.jpg
Thor (1966) #426,1990,http://i.annihil.us/u/prod/marvel/i/mg/3/20/514b404d9f631.jpg
Thor (1966) #424,1990,http://i.annihil.us/u/prod/marvel/i/mg/6/40/514c762b256fb.jpg
"Peter Parker, the Spectacular Spider-Man (1976) #169",1990,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5d3876132fc95.jpg
Thor (1966) #425,1990,http://i.annihil.us/u/prod/marvel/i/mg/9/90/514c75ec397ca.jpg
The Amazing Spider-Man (1963) #339,1990,http://i.annihil.us/u/prod/marvel/i/mg/4/00/57f54a166f349.jpg
"Doctor Strange, Sorcerer Supreme (1988) #21",1990,http://i.annihil.us/u/prod/marvel/i/mg/7/20/59e79c49133dc.jpg
Thor (1966) #422,1990,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/514b24684ef68.jpg
"Peter Parker, the Spectacular Spider-Man (1976) #168",1990,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5d38760c6778b.jpg
Thor (1966) #423,1990,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/514b624b352d4.jpg
Thor Annual (1966) #15,1990,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Thor (1966) #420,1990,http://i.annihil.us/u/prod/marvel/i/mg/c/03/514a0b6547897.jpg
Thor (1966) #421,1990,http://i.annihil.us/u/prod/marvel/i/mg/5/30/514a10c6b05b4.jpg
What If? (1989) #15,1990,http://i.annihil.us/u/prod/marvel/i/mg/4/10/6527f1d6a9638.jpg
Thor (1966) #419,1990,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5149d8860ff41.jpg
Thor (1966) #418,1990,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/5149d2aeca09b.jpg
Fantastic Four (1961) #341,1990,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4c365f92dcac3.jpg
Avengers (1963) #318,1990,http://i.annihil.us/u/prod/marvel/i/mg/d/90/588b9c92ebff7.jpg
Thor (1966) #417,1990,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5148951350dce.jpg
Avengers (1963) #317,1990,http://i.annihil.us/u/prod/marvel/i/mg/2/20/588b89986a386.jpg
Fantastic Four (1961) #340,1990,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5ac675e16bfb0.jpg
Marvel Fanfare (1982) #50,1990,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
Avengers (1963) #316,1990,http://i.annihil.us/u/prod/marvel/i/mg/e/03/588b8142d6823.jpg
Fantastic Four (1961) #339,1990,http://i.annihil.us/u/prod/marvel/i/mg/c/80/5ac6529c3ff3c.jpg
Thor (1966) #416,1990,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/51488f3a7deb6.jpg
Thor (1966) #415,1990,http://i.annihil.us/u/prod/marvel/i/mg/9/10/51488702caebb.jpg
Avengers (1963) #315,1990,http://i.annihil.us/u/prod/marvel/i/mg/a/a0/588b797ddae58.jpg
Fantastic Four (1961) #338,1990,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/5ac646713130d.jpg
Avengers (1963) #314,1990,http://i.annihil.us/u/prod/marvel/i/mg/1/20/588b7271f1747.jpg
Fantastic Four (1961) #337,1990,http://i.annihil.us/u/prod/marvel/i/mg/f/60/5ac63ae734fed.jpg
Thor (1966) #414,1990,http://i.annihil.us/u/prod/marvel/i/mg/c/70/5294fab3b8ec4.jpg
Thor (1966) #413,1990,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/50ad244502483.jpg
Avengers (1963) #313,1990,http://i.annihil.us/u/prod/marvel/i/mg/4/60/4e9496d04f378.jpg
Thor (1966) #412,1989,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/50ad251266a6e.jpg
Thor (1966) #411,1989,http://i.annihil.us/u/prod/marvel/i/mg/9/50/50ad2607e9d7b.jpg
Fantastic Four (1961) #334,1989,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/5ac5260f67b1a.jpg
Wolverine (1988) #18,1989,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bb79deb30914.jpg
Avengers (1963) #311,1989,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/588b583ed0523.jpg
Thor (1966) #410,1989,http://i.annihil.us/u/prod/marvel/i/mg/1/70/59ea287677661.jpg
Fantastic Four (1961) #333,1989,http://i.annihil.us/u/prod/marvel/i/mg/c/40/5ac4cf0ee8605.jpg
Thor (1966) #409,1989,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/59ea1897d1128.jpg
What If? (1989) #4,1989,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/5bd8b21a3b2f3.jpg
